"id_doorvaart";"regel";"naam";"muntsoort1";"bedrag1";"muntsoort2";"bedrag2";"muntsoort3";"bedrag3";"korting";"hulp"
"1038617";"3";"Havnepenge";"Daler";"1/2";"";"";"";"";"N";"Havnep."
"1038617";"4";"Ucertif. Ladning";"Rosenobel";"1";"Daler";"1/2";"";"";"N";"Ucertificeret Ladning"
"1038636";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1038636";"2";"Tøndepenge";"Daler";"1/2";"";"";"";"";"N";"Tøndep."
"1038636";"3";"Havnepenge";"Daler";"1/2";"";"";"";"";"N";"Havnep."
"1038636";"4";"Ucertif. Skib og Ladning";"Rosenobel";"2";"Daler";"1";"";"";"N";""
"1038666";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1038666";"2";"Tøndepenge";"Daler";"1/2";"";"";"";"";"N";"Tøndep."
"1038666";"3";"Havnepenge";"Daler";"1/2";"";"";"";"";"N";"Havnep."
"1038666";"4";"Ucertif. Ladning";"Rosenobel";"1";"Daler";"1/2";"";"";"N";"Ucertificeret Ladning"
"1038678";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1038678";"2";"Tøndepenge";"Daler";"1/2";"";"";"";"";"N";"Tøndep."
"1038678";"3";"Havnepenge";"Daler";"1/2";"";"";"";"";"N";"Havnep."
"1038678";"4";"Ucertif. Ladning";"Rosenobel";"1";"Daler";"1/2";"";"";"N";"Ucertificeret Ladning"
"1045106";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1045106";"2";"Vide folio";"Daler";"24 1/2";"Skilling";"18";"";"";"J";""
"1045173";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1045216";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1045265";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1045320";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1045356";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
